1521,1485,50070004000000010010140000,500700-40.-1-1.14,500700,40.-1-1.14,"",26584,835982,891039,-76.5252,42.4455,50070004000000010010140000002,500700,723,270,501,WARREN PL,0.410125031819833,102,187,210,210,1 family,30700,160000,210,0,0103000020D50800000100000006000000FCCB5C3E33822941F2564B5862312B4137683EE3AB8229414EADFEA3BC302B418D27E9BFF48329418F33F9781F312B41CD7093E2B683294124121906D3312B419F75E3232F8329415888D362AB312B41FCCB5C3E33822941F2564B5862312B41,129300
1527,1491,50070004200000020060000000,500700-42.-2-6,500700,42.-2-6,"",26590,838461,891043,-76.516,42.4455,50070004200000020060000000002,500700,806,233,"",CLIFF ST,0.300489692677613,100,130,330,330,Vacant comm,15800,15800,330,0,0103000020D508000001000000050000009460A565E59529412A4197C397312B41D4EAD76309962941B986D55CD2302B41E0FF2E9F0D972941329EE524F5302B41AE8B4AC3E8962941F3BCA63BB9312B419460A565E59529412A4197C397312B41,0
1530,1494,50070004500000010010000000,500700-45.-1-1,500700,45.-1-1,"",26593,841676,890931,-76.5041,42.4452,50070004500000010010000000002,500700,612,788,119,THIRD ST,0.839727496940848,231,192,544,544,Health spa,150000,500000,544,0,0103000020D5080000010000000C00000046DB8BE2B6AE29416D290E1CDE302B413A1DB7C2A2AF2941956BBD41522F2B418BD03A9AF8AF29413D4A3BFC842F2B411E12DF254FB02941CFC8ECA1B82F2B411498802386B029411F2762FCD82F2B417616F7C057B02941B941EBFE23302B414B9B60A42BB02941279540C26D302B418B592703FCAF2941A226323BBD302B4172ABAD056BB02941F9994FE3FC302B414A3626DF35B029410CD20F5D50312B41AEF32D4301B0294105169E87A6312B4146DB8BE2B6AE29416D290E1CDE302B41,350000
1541,1505,50070004600000030070000000,500700-46.-3-7,500700,46.-3-7,"",26603,843696,891045,-76.4966,42.4455,50070004600000030070000000002,500700,589,421,512-14,AURORA ST N,0.145365402257515,50,125,210,210,1 family,18400,80000,210,0,0103000020D508000001000000050000002E5C6BE2E0BE2941337787A375312B41CE70DE59E6BE294127E18B8210312B4107700323E0BF294153A15E5F1D312B41A8E9B05FDBBF29414DE5263D82312B412E5C6BE2E0BE2941337787A375312B41,61600
1544,1508,50070004600000010170000000,500700-46.-1-17,500700,46.-1-17,"",26607,842992,891018,-76.4993,42.4455,50070004600000010170000000002,500700,722,320,511-13,CAYUGA ST N,0.268082956221892,94,125,482,482,Row bldg det,128300,400000,482,0,0103000020D508000001000000080000002A56BA645EB92941A26B1C996B312B41C819C34363B9294123D3B8FD02312B411698881B67B9294191612CC3B0302B4114AB616161BA2941437D9819BD302B41E3FA0CFF5CBA2941B5DEC06114312B41D3B9FD4259BA294109BE4FDC6B312B415D4AB89C58BA2941603EBBE276312B412A56BA645EB92941A26B1C996B312B41,271700
1548,1512,50070004700000040230000000,500700-47.-4-23,500700,47.-4-23,"",26611,844240,891039,-76.4946,42.4455,50070004700000040230000000002,500700,886,271,211,LINN ST,0.132548586384422,33,160,210,210,1 family,13800,120000,210,0,0103000020D50800000100000008000000FAD61319FEC22941307015815C312B41D89F504300C32941583C25FC0F312B41F157D0BFE3C32941CDC5F6381A312B41AABE887AE3C32941A30CF9241F312B412C879B7933C4294117962D0822312B41195256993FC42941AEBC2D5C22312B41195256993FC4294109BEB28264312B41FAD61319FEC22941307015815C312B41,106200
1555,1519,50070004500000020120000000,500700-45.-2-12,500700,45.-2-12,"",26617,842144,891005,-76.5024,42.4454,50070004500000020120000000002,500700,748,260,206,MONROE ST,0.0548186939278761,33,72,210,210,1 family,8500,68000,210,0,0103000020D50800000100000006000000B659F8A3FEB229415FD8FC5827312B41592E0DDF47B329414BA629DBAA302B4120679DE481B32941004939A7CC302B41C8F3770362B329410F7AEAA4FF302B417536F77F38B329419BD6A59E48312B41B659F8A3FEB229415FD8FC5827312B41,59500
1559,1523,50070004600000040090000000,500700-46.-4-9,500700,46.-4-9,"",26621,844031,891020,-76.4954,42.4455,50070004600000040090000000002,500700,706,219,210,LINN ST,0.0736632898189241,25,126,220,220,2 family,9600,100000,220,0,0103000020D50800000100000009000000A8D70A467FC1294140C898662C312B41FBBE227E81C12941F60BE864FA302B41ECCB8F5E1BC22941E6401EE400312B419111D3651CC22941522E18C4F3302B415C080E1A32C22941204CB2E1F4302B413275B91A34C229415E5EB80102312B4167361AD97CC22941BF0EED3805312B417009BF9979C22941BEFA03C536312B41A8D70A467FC1294140C898662C312B41,90400
1575,1539,50070004600000030160000000,500700-46.-3-16,500700,46.-3-16,"",26637,843574,890988,-76.4971,42.4454,50070004600000030160000000002,500700,626,1109,507,TIOGA ST N,0.145004171112674,50,125,210,210,1 family,18400,170000,210,0,0103000020D50800000100000006000000C2F64C59ECBD2941E439202805312B41A6539D7DF1BD294148182503A1302B41EEA0927F73BE29417C81F4A7A6302B412EF7301DEBBE294175DFF59BA9302B41CE70DE59E6BE294127E18B8210312B41C2F64C59ECBD2941E439202805312B41,151600
1576,1540,50070004000000010010150000,500700-40.-1-1.15,500700,40.-1-1.15,"",26638,836031,890944,-76.525,42.4453,50070004000000010010150000002,500700,714,130,421,WARREN PL,0.376686798941397,108,157,210,210,1 family,30400,163000,210,0,0103000020D508000001000000050000002233F902B882294155D68F65AA302B415A41D6A32483294181D76D40F22F2B41A56B43A13E842941516261FD45302B41FB14F43DF9832941D56E56A70B312B412233F902B882294155D68F65AA302B41,132600
1577,1541,50070004500000040010000000,500700-45.-4-1,500700,45.-4-1,"",26639,842351,890983,-76.5016,42.4454,50070004500000040010000000002,500700,805,332,115,MONROE ST,0.0316590980494164,27,50,210,210,1 family,5900,97000,210,0,0103000020D508000001000000050000002EA3C703AEB42941A2194783EA302B41A8251061E1B42941AB5C85C193302B416C2106FB0FB529417F0FF97FB0302B41B4610782DCB4294177CCBA4107312B412EA3C703AEB42941A2194783EA302B41,91100
1583,1547,50070004400000050110000000,500700-44.-5-11,500700,44.-5-11,"",26644,841301,890953,-76.5055,42.4453,50070004400000050110000000002,500700,895,203,412,MADISON ST,0.0565090294833249,30,74,210,210,1 family,7900,77000,210,0,0103000020D50800000100000006000000529151DE66AC2941437D9819BD302B41D6E25046BAAC294110425F6541302B41BD784D20EEAC294122876D3D60302B4110F73C23A4AC2941DC1DDDC4E2302B418CFC8C1E96AC2941A9BB0BDCD8302B41529151DE66AC2941437D9819BD302B41,69100
1584,1548,50070004400000010010120000,500700-44.-1-1.12,500700,44.-1-1.12,"",26645,840518,890957,-76.5084,42.4453,50070004400000010010120000002,500700,688,46,710,HANCOCK ST,0.207167905455124,0,0,421,421,Restaurant,57000,250000,421,0,0103000020D50800000100000009000000C3492646C6A52941226D5D1AAC302B41D0A4EAF903A62941AA7695E447302B41ADDF551E2BA7294122FAB3D889302B41DA9786A662A72941C54A9061AB302B415CE2765E45A729416C363387BF302B41CF8F23E613A729415FF26F22D4302B41B7BEEEE5E9A62941DC9D0E18DF302B41F25DBE86C5A629412E907546E0302B41C3492646C6A52941226D5D1AAC302B41,193000
1585,1549,50070004600000020090000000,500700-46.-2-9,500700,46.-2-9,"",26646,843401,890954,-76.4977,42.4453,50070004600000020090000000002,500700,638,277,506,TIOGA ST N,0.131777188649978,65,88,220,220,2 family,17700,140000,220,0,0103000020D5080000010000000500000050090FDDB6BC2941AED6A025CF302B41668DC7FABCBC29413C0232424E302B418999FC7A6DBD2941C3DD36C258302B41CD07832669BD294180823F1BDA302B4150090FDDB6BC2941AED6A025CF302B41,122300
1589,1553,50070003100000010110000000,500700-31.-1-11,500700,31.-1-11,"",26650,846163,890882,-76.4875,42.4451,50070003100000010110000000002,500700,0,0,6,SOUTH AVE,0.745672830405199,0,0,418,418,Inn/lodge,189000,1.349e+06,418,0,0103000020D5080000010000000F0000001347A643F5D129411C58522694302B41B598B32606D2294167B13A07152F2B41EA5B0B403DD22941C9E1779E2A2F2B416CF1807F55D2294184A6E0BC2F2F2B414587F6BE6DD22941B80FB061352F2B41CAD019018ED22941D91F4E073F2F2B414A98021BB2D229413AD01F98492F2B4132F8737FD1D22941086E25BC552F2B41BE5E9724F8D229415B6029445E2F2B41E59684DF21D3294102CC6063672F2B418AC6005F3FD32941F922649B6E2F2B41E93274FF57D3294195DE6683742F2B413237050045D3294171C4D4B8D0302B41446E0E3DF6D12941630DCBB8BB302B411347A643F5D129411C58522694302B41,1.16e+06
1594,1558,50070004600000040150000000,500700-46.-4-15,500700,46.-4-15,"",26655,843944,890928,-76.4957,42.4452,50070004600000040150000000002,500700,772,41,308,FARM ST,0.0777896525450326,33,100,220,220,2 family,15000,120000,220,0,0103000020D5080000010000000800000072D90F1C2BC12941755FFEFBBB302B4181C9B43F2EC12941EE9D6C455E302B41F0B6BFBD32C12941792E7178F92F2B414777618176C12941FE09D99EFC2F2B41CA99B1DF6EC12941EAE8CF38C6302B41B95C90D947C12941B6FFCE40C4302B412FCCD57F48C12941A226323BBD302B4172D90F1C2BC12941755FFEFBBB302B41,105000
1598,1562,50070004400000050120000000,500700-44.-5-12,500700,44.-5-12,"",26659,841274,890935,-76.5056,42.4452,50070004400000050120000000002,500700,657,977,414,MADISON ST,0.0575333807651777,35,74,210,210,1 family,8900,55000,210,0,0103000020D50800000100000006000000E54A00A22EAC2941AB5C221B9B302B414E1914623EAC2941F9C04ABE83302B41C3CDCF997DAC294198B11B061E302B41D6E25046BAAC294110425F6541302B41529151DE66AC2941437D9819BD302B41E54A00A22EAC2941AB5C221B9B302B41,46100
1603,1567,50070004600000030120000000,500700-46.-3-12,500700,46.-3-12,"",26664,843610,890914,-76.497,42.4452,50070004600000030120000000002,500700,763,179,206,FARM ST,0.137498839484011,60,100,411,411,Apartment,15000,130000,411,0,0103000020D50800000100000008000000EEA0927F73BE29417C81F4A7A6302B4178BA394276BE2941D4220BE768302B41426201B979BE2941BBC854C12A302B4105FFA19E7DBE2941413EFE5DDE2F2B41E99A8343F6BE294116FE33E1E32F2B41D48DDEBCECBE29412D2A1A6389302B412EF7301DEBBE294175DFF59BA9302B41EEA0927F73BE29417C81F4A7A6302B41,115000
1606,1570,50070004500000050030000000,500700-45.-5-3,500700,45.-5-3,"",26667,842235,890918,-76.5021,42.4452,50070004500000050030000000002,500700,506,357,122,FIRST ST,0.10247520544359,40,113,230,230,3 family,12800,84000,230,0,0103000020D508000001000000050000003CE4A3C180B3294173FFF2BA34302B41EB5BE13DA9B3294127C33959F02F2B411420DC5B6AB429418852D41761302B41E0D1A07E41B4294102DD8D21A6302B413CE4A3C180B3294173FFF2BA34302B41,71200
1608,1572,50070004400000060030000000,500700-44.-6-3,500700,44.-6-3,"",26669,841467,890895,-76.5049,42.4451,50070004400000060030000000002,500700,813,22,120,THIRD ST,0.199740864351236,65,132,482,482,Row bldg det,38000,190000,482,0,0103000020D508000001000000050000007F7A288561AD29410E48AF0711302B41631CEF3AA5AD2941AB3148E0A02F2B411EC9472689AE2941F65354C529302B41C608A66245AE2941CBEC54BA99302B417F7A288561AD29410E48AF0711302B41,152000
1610,1574,50070004400000090060000000,500700-44.-9-6,500700,44.-9-6,"",26672,840717,890918,-76.5077,42.4452,50070004400000090060000000002,500700,473,103,120,FIFTH ST,0.0607015125882005,40,66,210,210,1 family,9800,54000,210,0,0103000020D508000001000000050000003B39B846CDA729415A0B98784D302B41CB41B01CF5A72941BB55AB7F08302B416B83DB4267A82941B526CA1B4B302B41E2850AFE3EA829412D2AB7BC90302B413B39B846CDA729415A0B98784D302B41,44200
1611,1575,50070004600000040120000000,500700-46.-4-12,500700,46.-4-12,"",26673,844078,890918,-76.4952,42.4452,50070004600000040120000000002,500700,554,793,314,FARM ST,0.0601632537027807,39,67,220,220,2 family,10600,130000,220,0,0103000020D508000001000000050000005C080E1A32C229412F31B5788C302B4132FEA58337C229417393AADB06302B41E0590D8285C2294135FA110609302B417E82502680C22941BEB5B6C08F302B415C080E1A32C229412F31B5788C302B41,119400
1614,1578,50070004300000020050210000,500700-43.-2-5.21,500700,43.-2-5.21,"",26676,839875,890922,-76.5108,42.4448,50070004300000020050210000002,500700,724,203,750,CASCADILLA ST,1.47135405401017,0,0,449,449,Warehouse,200000,951000,449,0,0103000020D5080000010000000B000000F5FDF91AD3A02941A6C65F83AA2D2B41E39E1D8606A129414BAB2DE0AC2D2B41FA3BBE2584A129417F14FD84B22D2B415265881E14A2294107F7FFC0B82D2B4137AC11BB35A22941703CE5A5ED2D2B41909E508437A22941276A03E17A2F2B417C06C8393CA229417F9CB2E486302B415ACF04643EA22941F892512701312B41254914B8E1A029410A2D547129302B41104E4803DFA029417126513CB42F2B41F5FDF91AD3A02941A6C65F83AA2D2B41,751000
1615,1579,50070004200000010090000000,500700-42.-1-9,500700,42.-1-9,"",26678,838331,890845,-76.5165,42.445,50070004200000010090000000002,500700,0,0,"",CLIFF ST,0.344455805895363,170,100,311,311,Res vac land,1200,1200,311,0,0103000020D50800000100000009000000858BAC2017952941492CE58385302B41F4520EA01F952941B82040C66C302B41AA5074FA20952941BEDCB19B16302B41E816177F249529417B6305257F2F2B41FCC0789B26952941D6A5CFFC0A2F2B418A01F34151952941AD6C033C0C2F2B417D029646DB95294168316C5A112F2B414DDF1B03B795294111B5A5006B302B41858BAC2017952941492CE58385302B41,0
1624,1588,50070004500000050040000000,500700-45.-5-4,500700,45.-5-4,"",26687,842252,890889,-76.502,42.4451,50070004500000050040000000002,500700,675,144,120,FIRST ST,0.0704718573832822,27,113,210,210,1 family,8900,90000,210,0,0103000020D50800000100000005000000EB5BE13DA9B3294127C33959F02F2B41B664F5C3C5B3294119125708C12F2B41A23CA45E87B42941AF11BF2733302B411420DC5B6AB429418852D41761302B41EB5BE13DA9B3294127C33959F02F2B41,81100
1628,1592,50070004700000040200000000,500700-47.-4-20,500700,47.-4-20,"",26691,844239,890895,-76.4946,42.4451,50070004700000040200000000002,500700,857,276,201,LINN ST,0.170926166089836,50,150,220,220,2 family,19700,125000,220,0,0103000020D50800000100000007000000B0E6524506C32941971D64E54B302B412CEAABE509C32941FAFB68C0E72F2B4178638C2036C42941D550A1D7F22F2B4187CA44DB35C42941B5403DE5F72F2B4193063CFC30C429414F5B63414A302B4193063CFC30C429413359357A55302B41B0E6524506C32941971D64E54B302B41,105300
1631,1595,50070004500000040190000000,500700-45.-4-19,500700,45.-4-19,"",26694,842471,890869,-76.5012,42.445,50070004500000040190000000002,500700,858,117,111,FIRST ST,0.130187730754369,50,114,210,210,1 family,15900,75000,210,0,0103000020D50800000100000006000000C5E1A7BE53B529413FB7949BD72F2B4122E7E93E88B5294129F16CA3812F2B4129EB341E48B629410091A507FC2F2B41B8AEB66231B62941FD75842423302B41A2529E9E15B629416742991850302B41C5E1A7BE53B529413FB7949BD72F2B41,59100
1637,1601,50070004600000020130000000,500700-46.-2-13,500700,46.-2-13,"",26701,843250,890880,-76.4983,42.4451,50070004600000020130000000002,500700,679,37,122,FARM ST,0.0715048011322103,50,62,210,210,1 family,12800,145000,210,0,0103000020D50800000100000005000000FA17C7FAAFBB29414B4D90BC3C302B4154E45CC5B5BB294196C45660C02F2B41A60CFDD819BC294180E458F8C42F2B4199E4D5E413BC29410799C54341302B41FA17C7FAAFBB29414B4D90BC3C302B41,132200
1644,1608,50070004400000060040000000,500700-44.-6-4,500700,44.-6-4,"",26708,841496,890849,-76.5048,42.445,50070004400000060040000000002,500700,633,502,116-18,THIRD ST,0.13149496150284,41,131,220,220,2 family,14200,85000,220,0,0103000020D50800000100000009000000631CEF3AA5AD2941AB3148E0A02F2B41D292E621ADAD29414A01A8A2922F2B41DAD8B0C3C9AD294186205FC7632F2B419CADD379D0AD29416510C1215A2F2B4123466AF902AE294162F502E5792F2B418B284EE607AE2941D4F7CD05762F2B4175B18943B7AE2941011E991FE12F2B411EC9472689AE2941F65354C529302B41631CEF3AA5AD2941AB3148E0A02F2B41,70800
1651,1615,50070004500000040090000000,500700-45.-4-9,500700,45.-4-9,"",26715,842659,890835,-76.5005,42.445,50070004500000040090000000002,500700,656,718,112,LAKE AVE,0.0978295219788135,33,123,210,210,1 family,11900,110000,210,0,0103000020D5080000010000000700000025BF7CE3CEB629411F41D5C5852F2B410C7B22BCFEB6294122697EBA382F2B41700496BF1DB729418B3BBA5D4B2F2B4161792B6110B72941F8222AE85F2F2B418AC80943C3B72941FC0F2941CC2F2B419AD484E4A0B72941665CA93B04302B4125BF7CE3CEB629411F41D5C5852F2B41,98100
1657,1621,50070004000000010010100000,500700-40.-1-1.10,500700,40.-1-1.10,"",26721,835855,890811,-76.5257,42.4449,50070004000000010010100000002,500700,887,258,419,RICHARD PL,0.493821975795402,108,195,210,210,1 family,32500,140000,210,0,0103000020D5080000010000000600000009FF4D9A558129418900FF01E02F2B417058451E57812941F42E6786062F2B412ECB24DE49822941354F691E0B2F2B41962F1982128329415D8137230E2F2B414CECF600B2822941B239681CE62F2B4109FF4D9A558129418900FF01E02F2B41,107500
1659,1623,50070004400000060050000000,500700-44.-6-5,500700,44.-6-5,"",26723,841518,890815,-76.5047,42.4449,50070004400000060050000000002,500700,645,150,114,THIRD ST,0.114446389801855,38,133,220,220,2 family,13300,85500,220,0,0103000020D508000001000000080000009CADD379D0AD29416510C1215A2F2B41FF36477DEFAD29416EC645FB2C2F2B4162714743FCAD2941102470E2192F2B41BCCFCF3BDEAE29413A367B7BA02F2B4175B18943B7AE2941011E991FE12F2B418B284EE607AE2941D4F7CD05762F2B4123466AF902AE294162F502E5792F2B419CADD379D0AD29416510C1215A2F2B41,72200
1660,1624,50070004500000010120000000,500700-45.-1-12,500700,45.-1-12,"",26724,841804,890815,-76.5036,42.4449,50070004500000010120000000002,500700,759,218,310,MONROE ST,0.0644823511624232,32,88,210,210,1 family,9300,85000,210,0,0103000020D508000001000000060000001E12DF254FB02941CFC8ECA1B82F2B4108CFAEE3AAB02941A8D1D9F8202F2B41B7BB089CE1B02941DB26E91C422F2B4122961063B3B029411598D8FD8C2F2B411498802386B029411F2762FCD82F2B411E12DF254FB02941CFC8ECA1B82F2B41,75700
1665,1629,50070004500000040170000000,500700-45.-4-17,500700,45.-4-17,"",26729,842526,890799,-76.501,42.4449,50070004500000040170000000002,500700,794,278,105,FIRST ST,0.125203056711654,40,133,220,220,2 family,13800,95000,220,0,0103000020D5080000010000000600000077F5D45AB2B529410E104DBB3C2F2B418FC6095BDCB529413763C6F8F62E2B4187C8D64492B62941F8222AE85F2F2B41C2AA251CBEB629414E1C03397A2F2B4187C8D64492B629414CFB5700C32F2B4177F5D45AB2B529410E104DBB3C2F2B41,81200
1677,1641,50070004200000010120020000,500700-42.-1-12.2,500700,42.-1-12.2,"",26742,838229,890788,-76.5169,42.4448,50070004200000010120020000002,500700,484,226,311,HECTOR ST,0.173099138715733,64,124,210,210,1 family,11200,88000,210,0,0103000020D50800000100000005000000287976252D94294154B1A226872F2B41680797D92D942941B81C9B19082F2B41FCC0789B26952941D6A5CFFC0A2F2B41E816177F249529417B6305257F2F2B41287976252D94294154B1A226872F2B41,76800
1680,1644,50070004600000050020000000,500700-46.-5-2,500700,46.-5-2,"",26745,843992,890767,-76.4956,42.4448,50070004600000050020000000002,500700,569,1176,309,FARM ST,0.0984286010414041,44,99,210,210,1 family,14800,145000,210,0,0103000020D50800000100000007000000E714C1617FC1294171339F9A7F2F2B41199F6CC587C12941FD5795A1FB2E2B41EE0B18C689C12941A3DDDCE3B82E2B4104D34F1AE0C12941283278A1BC2E2B4188CFF679DCC129417803973DFF2E2B41940BEE9AD7C1294171B36D47832F2B41E714C1617FC1294171339F9A7F2F2B41,130200
1681,1645,50070004600000050010000000,500700-46.-5-1,500700,46.-5-1,"",26746,843904,890780,-76.4959,42.4448,50070004600000050010000000002,500700,864,5,449,AURORA ST N,0.199348045860529,65,131,210,210,1 family,21600,195000,210,0,0103000020D5080000010000000500000037BA261F7AC02941FD309AC6742F2B41F63DDF3C80C02941A6D7299BF02E2B41199F6CC587C12941FD5795A1FB2E2B41E714C1617FC1294171339F9A7F2F2B4137BA261F7AC02941FD309AC6742F2B41,173400
1682,1646,50070004400000090100000000,500700-44.-9-10,500700,44.-9-10,"",26747,840775,890761,-76.5075,42.4448,50070004400000090100000000002,500700,574,224,110,FIFTH ST,0.114390594689487,41,125,210,210,1 family,13800,52000,210,0,0103000020D50800000100000008000000EFB3160310A829418B5C2BE3F32E2B4128BC0ED937A82941AB060BFFAD2E2B4199F6953960A829412CC07C79C62E2B413894F51969A82941E784E597CB2E2B4143B21F629BA82941E269275BEB2E2B41A707FF040EA92941659D7A86302F2B41740A2EC0E5A82941FD309AC6742F2B41EFB3160310A829418B5C2BE3F32E2B41,38200
1684,1648,50070004500000040110000000,500700-45.-4-11,500700,45.-4-11,"",26749,842723,890765,-76.5003,42.4448,50070004500000040110000000002,500700,795,115,106,LAKE AVE,0.0881498009606415,39,121,210,210,1 family,15100,156000,210,0,0103000020D5080000010000000700000075ED01C277B72941E35C3CA3182F2B416C71AC64C0B72941E48A353A9B2E2B417D9AFD3DF2B72941A6F19C649D2E2B41F60167BEBFB729413763299FEF2E2B415F763D1F27B82941A1AFA999272F2B41E125689CFFB72941A7B02EC0692F2B4175ED01C277B72941E35C3CA3182F2B41,140900
1691,1655,50070004500000040160000000,500700-45.-4-16,500700,45.-4-16,"",26756,842533,890738,-76.501,42.4447,50070004500000040160000000002,500700,846,104,116,CASCADILLA ST,0.173117139100356,63,117,210,210,1 family,18200,175000,210,0,0103000020D508000001000000060000008FC6095BDCB529413763C6F8F62E2B4102B347631EB6294107AF9360892E2B410C38A385AEB62941F7E3C9DF8F2E2B41C05BB2DEABB62941600F3CFB172F2B4187C8D64492B62941F8222AE85F2F2B418FC6095BDCB529413763C6F8F62E2B41,156800
1692,1656,50070004600000060010000000,500700-46.-6-1,500700,46.-6-1,"",26757,843557,890779,-76.4972,42.4448,50070004600000060010000000002,500700,623,313,445,TIOGA ST N,0.0585310983832249,36,70,220,220,2 family,10100,122000,220,0,0103000020D50800000100000005000000A751A62203BE29411FD58CE6572F2B4102954F8405BE29412B9FD1400F2F2B415F4054A591BE294167B13A07152F2B4104FDAA438FBE2941E1BBC2BD5D2F2B41A751A62203BE29411FD58CE6572F2B41,111900
1693,1657,50070004300000010040000000,500700-43.-1-4,500700,43.-1-4,"",26758,839217,890682,-76.5132,42.4445,50070004300000010040000000002,500700,0,0,"",TAUGHANNOCK BLVD,0.536807668508665,0,0,330,330,Vacant comm,42000,42000,330,0,0103000020D5080000010000001B000000F3854D5BD69B29410A0F0248092F2B4141B1B13FEB9B29412CC0DF1FBF2E2B4134009EE2E19B294134038104612E2B41ABCE383D0D9C2941A8CDFA98AD2D2B41FFFDE700E29C294132B73544BE2D2B41FFFDE700E29C294147765F80182E2B413D3B9E1CE29C29411B2936E52D2E2B41004F5299E29C2941A6923F3D422E2B41B3AAE3C2E29C2941FD12489D542E2B4184D4E561E29C29411373EBBE692E2B41C0C031E5E19C2941F14E8D987B2E2B4191EA3384E19C29413D1F61C18A2E2B4167CEF21BE09C2941F0410587A12E2B4129913C00E09C2941FC71A5C4AF2E2B4182FA8E60DE9C2941BB44E167C22E2B4187B44B59DD9C2941C0D28299D32E2B41BAA33182DB9C29413E8559FEE82E2B418F368681D99C29415873C744F92E2B41061DDFBED69C2941C5D36A660E2F2B41F72C3A9BD39C2941A1AFA999272F2B41B3ACDA1DD19C2941F72817E4362F2B4149027901CF9C294161025143452F2B4183FC85BBCC9C2941CBDB8AA2532F2B418FC16945CB9C29416EB95A435A2F2B41570DCA03079C2941AA58A661202F2B41FCC920A2049C2941555F07C4142F2B41F3854D5BD69B29410A0F0248092F2B41,0
1695,1659,50070004500000050100000000,500700-45.-5-10,500700,45.-5-10,"",26760,842242,890730,-76.502,42.4447,50070004500000050100000000002,500700,616,776,212,CASCADILLA ST,0.170308413923111,88,82,220,220,2 family,16800,100000,220,0,0103000020D508000001000000080000000E0CAF0592B32941B89C69C60B2F2B415132D123ECB32941C715247E752E2B416A93013D8AB4294104288D447B2E2B41DD4E99E082B42941AD9A5F79872E2B410A65F57D3FB42941960C601AF72E2B4132ABCD9A19B429413E6B49DB342F2B410E4B408605B429410AF5F124552F2B410E0CAF0592B32941B89C69C60B2F2B41,83200
1701,1665,50070004600000070080000000,500700-46.-7-8,500700,46.-7-8,"",26766,843277,890719,-76.4982,42.4446,50070004600000070080000000002,500700,622,534,121,FARM ST,0.0986866509400104,33,132,210,210,1 family,13000,150000,210,0,0103000020D5080000010000000600000091151FDAF3BB29419364E878402F2B4130B37EBAFCBB29416F0EB25B5C2E2B41C328B7A6FFBB294131096E00382E2B418622B6E53FBC2941DF96D57E3A2E2B41560F1E1934BC2941C5C61C08432F2B4191151FDAF3BB29419364E878402F2B41,137000
1704,1668,50070004600000070050000000,500700-46.-7-5,500700,46.-7-5,"",26769,843177,890735,-76.4986,42.4447,50070004600000070050000000002,500700,839,77,115,FARM ST,0.0711232966003188,33,93,210,210,1 family,10800,95000,210,0,0103000020D50800000100000005000000B17967602DBB2941A4B67E62392F2B417AAA1B4034BB2941D44CC2777F2E2B412E257AFC76BB294145488FDC7F2E2B41720A143F6FBB29413749197C3B2F2B41B17967602DBB2941A4B67E62392F2B41,84200
1710,1674,50070004600000070030000000,500700-46.-7-3,500700,46.-7-3,"",26774,843095,890714,-76.4989,42.4446,50070004600000070030000000002,500700,823,12,109,FARM ST,0.186335896015788,66,125,210,210,1 family,24200,130000,210,0,0103000020D50800000100000008000000F807B28566BA29410A8248E3322F2B415E992BDA6ABA2941896F663D962E2B415C16243CACBA2941347664F9912E2B41870CBCA5B1BA2941108689BF042E2B414041D75AF3BA2941A29EDF81E12D2B417D2D23DEF2BA294143C1251A792E2B4107AC0466EBBA2941E34F1738372F2B41F807B28566BA29410A8248E3322F2B41,105800
1713,1677,50070004600000070010000000,500700-46.-7-1,500700,46.-7-1,"",26777,842975,890742,-76.4993,42.4447,50070004600000070010000000002,500700,851,132,433-35,CAYUGA ST N,0.109070181555091,64,70,330,330,Vacant comm,35000,35000,330,0,0103000020D50800000100000007000000CB428D8279B929413134ABE12A2F2B41786D4E1C7EB92941B6B6A2DCA92E2B4158C48F0406BA2941BB5169799C2E2B418E93DB24FFB92941F849C21CEE2E2B41D618533D0ABA2941D197C2C4EE2E2B41D4C7E8A409BA2941852DAD252F2F2B41CB428D8279B929413134ABE12A2F2B41,0
1717,1681,50070004500000040120000000,500700-45.-4-12,500700,45.-4-12,"",26781,842763,890729,-76.5001,42.4447,50070004500000040120000000002,500700,859,324,104,LAKE AVE,0.0850893046219852,78,48,418,418,Inn/lodge,10700,175000,418,0,0103000020D50800000100000005000000F60167BEBFB729413763299FEF2E2B417D9AFD3DF2B72941A6F19C649D2E2B417A6E450379B82941B42F391AA32E2B415F763D1F27B82941A1AFA999272F2B41F60167BEBFB729413763299FEF2E2B41,164300
1720,1684,50070004700000030050000000,500700-47.-3-5,500700,47.-3-5,"",26784,845450,890736,-76.4902,42.4447,50070004700000030050000000002,500700,582,1070,528,STEWART AVE,0.220956335306926,60,144,411,411,Apartment,41000,360000,411,0,0103000020D5080000010000000900000069FBB1BE71CC2941B281D47C152F2B411FF9171973CC2941059B36869D2E2B4166510A3BBCCD294127B26F41AA2E2B417BE99285B7CD2941BC447EC1C92E2B41C7B3AA5AB3CD29412CB3F467EC2E2B41B0DE87A4ACCD2941CF8302440A2F2B415E6E8303A7CD294124FD0CE8202F2B4133A182DA86CC29419B9A3BFF162F2B4169FBB1BE71CC2941B281D47C152F2B41,319000
